Gene,DNAse,H3K20me3,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K9me3
ENSMUSG00000028801,361.5977482,3056.65153,4136.949013,5654.334668,15150.64853,23581.6132,52426.21417,1843.875787
ENSMUSG00000028802,217.0296827,4057.536327,18609.96124,5790.422769,13761.69658,6227.703232,9646.688573,5918.213959
ENSMUSG00000028803,369.4201638,3657.930564,4755.759511,8274.566576,15513.97676,25298.08996,56227.07237,1713.929634
ENSMUSG00000028804,409.6914023,743.4568078,42450.7126,3070.824085,9771.656322,17419.00029,26284.91547,3354.101545
ENSMUSG00000028807,526.1560901,4763.674056,2427.800629,4904.631007,19540.58631,51345.65768,77915.23312,3220.599542
ENSMUSG00000028809,416.6264074,3182.247569,2951.710526,9469.697154,15767.97261,36511.86706,92634.51416,2385.972254
ENSMUSG00000028811,310.6847492,3460.748069,2504.544622,15790.75472,16836.87793,28153.19665,126229.13,2770.060855
ENSMUSG00000028813,146.6095189,4474.192148,7092.375358,3823.379005,8415.265375,4269.229405,7833.666476,4203.172197
ENSMUSG00000028820,616.1596725,3423.768807,3871.476759,22998.30835,8834.820366,29908.04441,122869.1126,2915.985483
ENSMUSG00000028821,248.4738997,4337.212243,3324.619565,39391.59568,11600.33567,15544.11735,69534.80277,3972.500072
ENSMUSG00000028822,302.093654,3873.756579,3384.703018,10796.98513,14521.47912,22852.69308,57447.24163,4058.153175
ENSMUSG00000028825,169.4590583,3985.218965,7249.651101,5772.53218,22243.33302,16942.3607,20641.99993,3190.616133
ENSMUSG00000028826,721.0046059,2911.17377,3005.931207,9542.729548,28481.36756,34049.24349,92998.31286,2840.906393
ENSMUSG00000028830,400.3106448,3265.796196,6942.375715,10733.04384,9260.556422,24413.57838,91627.03933,4353.562071
ENSMUSG00000028832,396.7983623,2973.435927,5270.132366,13429.96181,18474.46725,35629.15596,74684.61842,2944.152388
ENSMUSG00000028833,405.8746162,3208.916333,6990.610841,11833.68171,9882.518092,25510.4159,92308.63716,4609.062071
ENSMUSG00000028834,228.8091095,2604.016876,7533.993636,2836.996568,13109.40031,14126.47275,18204.05828,3012.340675
ENSMUSG00000028836,230.0660184,3691.403032,24383.65761,4438.277174,17220.98791,17808.18364,32996.60977,1863.502574
ENSMUSG00000028837,237.7579324,3845.025744,4234.066791,12292.60283,8877.554348,14914.93021,65628.30134,1839.454591
ENSMUSG00000028838,341.6857728,3853.376216,36188.01394,3405.498999,18211.71718,26843.86806,52876.22247,1790.173055
ENSMUSG00000028840,451.475435,4273.392019,24896.00744,8596.608195,13176.49607,24273.66962,81630.2101,2802.002217
ENSMUSG00000028841,241.7374616,3665.101688,9386.17849,4945.042978,6026.591605,13570.34926,22769.13859,2936.698155
ENSMUSG00000028842,279.9350051,3586.981765,4110.116848,8850.472182,9499.604119,17544.50858,96673.13987,1834.601831
ENSMUSG00000028843,325.3700102,3434.533753,4819.755935,14051.72926,22690.12722,30879.82773,68721.88372,1986.778104
ENSMUSG00000028845,419.7594678,2470.652746,26914.03683,6757.71353,14366.85369,24808.26023,39129.28947,3570.904248
ENSMUSG00000028847,335.9027636,3283.204662,6485.790046,5361.968893,19957.81872,36123.68943,66942.6885,4166.934783
ENSMUSG00000028848,205.9252815,4172.178847,4093.64345,31459.62543,14932.36971,21292.88387,107898.7873,4091.495638
ENSMUSG00000028849,447.0097236,2229.218178,11959.43907,6074.271739,18626.70995,39267.5517,92757.066,3806.695009
ENSMUSG00000028850,305.9406346,2281.547769,3281.992777,6214.245781,10995.26652,19606.02889,84316.72333,3117.42756
ENSMUSG00000028851,496.4779939,3807.926416,2948.758653,15407.61942,10121.89502,16639.78454,77001.37393,2383.70738
ENSMUSG00000028854,164.3654043,5707.39774,3987.677131,9523.612629,24586.08224,28231.90489,68324.51559,4029.80778
ENSMUSG00000028857,231.2533265,4877.924271,4597.264302,10745.49878,17075.94665,26610.69658,90229.71253,3644.780535
ENSMUSG00000028859,213.6801433,4348.996067,13674.43678,1161.592391,3573.641948,2538.806493,6379.477546,3064.278318
ENSMUSG00000028860,144.9744115,3081.454949,8791.436141,15081.81808,16105.70488,17232.97969,19838.82644,2700.16333
ENSMUSG00000028861,329.0798362,3889.000286,5240.665761,8154.338673,7743.330592,15926.73069,72419.23634,1629.448513
ENSMUSG00000028862,373.5588536,2980.182208,13755.77546,2197.829376,14200.86549,17667.99356,58331.61849,3502.196796
ENSMUSG00000028863,426.7175026,3728.574943,4950.51373,13052.47154,8857.867491,15175.2096,78224.29191,3484.176487
ENSMUSG00000028864,89.96929376,2646.006722,4021.053204,2000.75379,1585.927989,1685.956593,2573.077803,2371.361985
ENSMUSG00000028865,385.9462641,5990.988487,24873.82394,3712.581736,12659.0595,23382.10641,45648.32952,2780.717963
ENSMUSG00000028868,223.6356192,4869.357909,4163.142305,8883.204949,20672.19286,36562.64438,118436.8902,3363.82244
ENSMUSG00000028869,251.2794268,4614.594894,8030.402818,14761.19923,9082.482551,14544.46811,76057.79684,2823.292191
ENSMUSG00000028871,604.2830092,3110.543764,64882.20137,4295.21024,9710.749285,12656.32366,33436.6132,2696.629219
ENSMUSG00000028873,251.6397134,2741.071224,3134.743135,14248.74356,7277.097683,17555.54991,123985.8517,3461.47869
ENSMUSG00000028874,183.4943705,3671.870495,14623.54763,5313.187786,35165.5261,24649.23148,28662.24743,2396.719465
ENSMUSG00000028876,469.4094166,4247.079162,42268.16934,2037.423484,10329.09346,27837.24457,36607.42449,3336.461742
ENSMUSG00000028878,472.1269191,3346.501502,3235.799628,3932.627288,12227.85798,19306.36785,73068.31772,2305.281393
ENSMUSG00000028879,299.7251791,4957.094966,4207.154677,9633.381793,13045.31579,21634.14066,93790.49893,2945.090961
ENSMUSG00000028882,272.9150461,3109.339245,3609.195366,22888.68793,12220.77546,18629.89703,76871.13959,3628.96167
ENSMUSG00000028883,114.7845445,3738.662972,10438.83438,1836.448799,6029.504148,5511.42234,9295.9503,2121.634082
ENSMUSG00000028884,410.1873081,2151.295481,4589.18986,20893.83574,11964.03483,30140.82859,72722.39066,4388.703661
ENSMUSG00000028885,207.7190379,3348.897597,10296.8459,6017.678204,14317.63444,15474.31944,23199.8346,4000.951087
ENSMUSG00000028886,241.9242579,4070.141447,4058.65389,12446.38237,18379.62343,26873.46739,78598.32973,4316.01087
ENSMUSG00000028889,535.2958035,4402.389588,3798.32716,19766.41919,15023.20195,19679.98055,110394.8051,2391.74621
ENSMUSG00000028890,433.7676561,5902.956736,4194.864846,18798.94422,12212.51015,18273.74571,84344.21982,3252.58996
ENSMUSG00000028893,335.0967247,4926.353547,3856.090389,8677.33903,29706.24993,56604.78483,142560.4103,3252.783467
ENSMUSG00000028894,175.7871034,3504.381293,8050.299986,5134.004505,11079.49585,16628.89216,30590.09833,2490.822583
ENSMUSG00000028896,424.9042989,3686.521167,4287.479763,15347.7746,26427.95881,25456.97969,77746.36349,2704.775815
ENSMUSG00000028898,413.7144319,3216.015732,3572.501716,21191.22404,9147.620924,25566.09618,60725.87521,3349.079519
ENSMUSG00000028899,281.7712385,3396.777031,4043.119851,6278.849828,8641.791333,24183.09404,66270.72533,2027.358624
ENSMUSG00000028901,112.8648925,3099.354834,2475.11413,24078.88351,11991.63258,4503.829019,5230.937428,2999.55492
ENSMUSG00000028902,274.912999,2441.268593,3083.807709,14745.89595,9766.112414,15186.53225,64615.72604,1959.249714
ENSMUSG00000028906,500.2374616,4894.726116,11549.85984,6887.558066,19593.13694,26375.73219,62624.85662,2500.576373
ENSMUSG00000028907,320.0665302,2528.293764,6427.673412,10611.13551,13597.92627,28486.33646,61606.31715,1760.961241
ENSMUSG00000028909,594.6658137,5225.63966,62292.1348,3786.749714,14109.93364,39773.35519,70577.67234,4862.887443
ENSMUSG00000028910,328.8009212,4845.475543,13753.03811,8791.098184,13042.29276,19357.92005,55887.4533,2381.163401
ENSMUSG00000028911,640.2896622,2680.219966,3950.411613,14792.34318,16073.84868,22464.29813,81679.76323,2347.226259
ENSMUSG00000028914,623.5322416,2579.593822,6249.476831,7599.985126,11002.74549,18064.9021,60141.63866,2044.760011
ENSMUSG00000028917,354.4426817,1828.655034,12293.0911,3669.227331,10382.31164,19136.19201,28193.16583,1779.249714
ENSMUSG00000028919,315.8362334,2796.199085,18779.59253,4672.767592,26409.02689,37724.48348,57913.42177,3412.368135
ENSMUSG00000028920,350.8746162,2855.614345,2318.090604,9496.572225,18159.64717,23708.86206,89510.34654,3023.670195
ENSMUSG00000028923,442.7256909,3329.212529,6384.473827,8330.10984,7507.939645,17508.187,64082.15039,2853.370495
ENSMUSG00000028926,366.7538383,4200.990704,22133.93965,4848.856407,6557.344751,9529.872783,33802.7972,4907.770023
ENSMUSG00000028927,353.3648925,3526.107194,15211.14803,4567.289688,12743.0891,19856.31293,30509.12586,3128.83996
ENSMUSG00000028931,493.0445241,3318.287471,21086.92048,6097.895595,11368.06007,31719.81422,100784.6679,2830.818364
ENSMUSG00000028932,457.2906858,4113.814788,4373.573942,22673.36678,20888.96854,31767.76866,109498.0367,3814.414045
ENSMUSG00000028933,240.7139202,2057.026602,1791.8504,7974.480478,5699.840031,26014.8464,60045.61377,2218.176487
ENSMUSG00000028936,269.6325486,3564.13208,5322.94365,27296.4651,23169.9882,57976.57973,183837.3585,3702.694651
ENSMUSG00000028937,403.9104401,4365.327374,11025.56178,10255.87243,9645.204019,16199.12371,56247.5768,3544.288186
ENSMUSG00000028938,188.1340839,2142.453232,7398.274385,2386.93607,5963.423126,1707.625644,4294.898169,1766.372783
ENSMUSG00000028940,277.1258956,2066.593464,66722.9611,3373.758295,12913.76094,28360.49192,43643.90797,2649.824013
ENSMUSG00000028943,419.6054248,3765.177775,27386.66176,5284.048555,15924.14674,18429.49213,52764.29262,2726.121925
ENSMUSG00000028944,363.9002047,3886.379577,48347.47726,4684.31722,8091.671911,19336.16941,45734.71589,5300.608839
ENSMUSG00000028945,135.3879222,4919.3996,2519.267878,29787.18771,13098.89817,5673.590246,4602.465246,3427.078089
ENSMUSG00000028946,361.8075742,3422.83095,19210.0861,2291.026316,34425.68299,22269.87586,30127.53397,3061.187643
ENSMUSG00000028948,470.7067554,3849.150815,6553.16762,26520.75486,30111.85612,28101.40704,95190.39803,2619.270595
ENSMUSG00000028949,669.1509724,3794.260083,62494.25307,3856.177059,18117.96303,33868.39238,73215.24728,3312.999285
ENSMUSG00000028950,458.0660184,3457.470609,6479.523241,19557.64202,25861.48834,23822.34983,85081.74657,2543.419336
ENSMUSG00000028952,451.8295803,3378.036327,7399.678561,17381.58166,17452.30435,29332.19787,91269.87057,4485.919765
ENSMUSG00000028953,442.2896622,5019.321796,4017.205735,27871.9862,16391.94959,26662.62443,68446.33989,4366.730335
ENSMUSG00000028954,440.4099284,3027.132652,2716.117277,9826.060426,13455.74078,22087.05749,47013.33982,3058.935069
ENSMUSG00000028955,337.0941658,5999.779319,3708.976688,11808.82366,9904.544122,15658.59153,79216.71639,5075.581236
ENSMUSG00000028957,457.3996929,4282.316004,7869.762085,8577.654462,11151.75329,15740.41376,42410.11871,3104.046696
ENSMUSG00000028958,598.2625384,3155.133009,8017.945867,8861.151459,16142.24478,26003.15646,105445.3578,3063.900744
ENSMUSG00000028959,414.5281474,2667.072726,5554.19744,16843.02517,16089.10541,25393.57494,99524.95066,4674.229119
ENSMUSG00000028960,491.7405322,5457.478904,3086.961885,7823.159611,14975.92341,21508.41598,67342.83503,5520.148026
ENSMUSG00000028961,451.691914,3747.580592,4519.180134,17130.10948,21885.61613,29920.94794,102106.9394,1525.441505
ENSMUSG00000028962,639.363869,3620.579448,8056.802346,9236.088101,19290.58102,41352.99371,79324.90568,3801.883867
ENSMUSG00000028963,147.0296827,4264.50093,10720.02224,3034.061427,5430.519451,2924.572011,8175.175558,5509.102975
ENSMUSG00000028964,295.6729785,4071.18228,3397.186356,14617.56865,12581.44479,20274.92777,75308.52224,3002.411971
ENSMUSG00000028965,119.4493347,5102.00665,5689.369136,2388.799414,7804.98391,8566.134082,28622.99449,5259.194794
ENSMUSG00000028967,288.0419652,5527.115346,10678.50708,6960.029534,13450.9139,22632.34311,37969.52682,4713.235555
ENSMUSG00000028969,549.90174,4258.1998,6377.800415,9893.165403,16737.75365,38763.2136,81244.25801,4491.817863
ENSMUSG00000028970,159.6023541,3326.65532,6823.719751,8658.723184,4777.434282,6270.686499,21834.31465,1757.404963
ENSMUSG00000028971,215.6084954,3747.750429,6265.49714,15777.66512,24413.18185,14460.5266,9996.286327,3854.435283
ENSMUSG00000028972,134.4334698,3767.381507,11215.38852,2922.849614,4001.38494,3895.459025,9531.759582,3667.30871
ENSMUSG00000028973,496.7456499,4821.29026,5165.721467,9726.998999,24470.25222,28492.90267,45536.89946,3501.103547
ENSMUSG00000028974,275.4370522,2466.823584,3587.960169,5755.488558,7012.424199,9947.525172,42883.46854,3862.610626
ENSMUSG00000028975,449.037871,2673.910541,2669.390232,3781.721968,8545.475329,16497.71997,80032.42563,2210.862843
ENSMUSG00000028976,259.8628454,3378.63351,9065.925772,3612.142663,13646.9862,18419.20338,21426.22855,3405.09661
ENSMUSG00000028977,692.6177073,4139.61363,29821.59654,3283.850257,13653.93364,24677.72941,63991.08281,2947.868493
ENSMUSG00000028978,272.5757421,4355.156035,10175.9636,7048.36506,19704.61835,16423.05285,25536.7849,3130.022025
ENSMUSG00000028979,200.3587513,4362.388158,4600.143092,12625.43357,31542.20788,21972.64531,17805.97705,3217.366562
ENSMUSG00000028980,343.6837257,4059.464245,10126.82766,6018.762157,21352.42756,29766.67684,54520.32115,1611.622855
ENSMUSG00000028982,363.6704197,3650.915403,5945.864345,9056.010727,15265.78382,17562.9232,49800.83066,4934.876573
ENSMUSG00000028986,264.345957,2980.523312,1863.974828,5336.829949,16083.92184,18245.2367,38828.2465,3307.859339
ENSMUSG00000028988,585.660696,3802.493421,7699.827017,7973.466891,7974.557065,20015.36027,35533.23377,3421.240561
ENSMUSG00000028989,188.3899693,6352.310426,3880.950944,20197.82101,3324.267735,5705.664188,6438.219108,5177.465675
ENSMUSG00000028990,351.5603889,2955.810355,4688.436713,22121.50629,10516.86313,19921.43879,80228.14989,2598.123927
ENSMUSG00000028991,483.1668373,3255.190146,3075.665618,9310.802203,10466.87443,19396.32766,76768.73105,3144.919908
ENSMUSG00000028992,352.1258956,2941.049628,4839.536613,21595.17735,10592.81608,19996.90182,80296.21675,2597.539188
ENSMUSG00000028995,443.926305,3659.970538,6631.800057,6556.936356,8642.295552,10211.39674,42524.86978,3016.533395
ENSMUSG00000028996,185.8203685,5501.314574,8454.144093,5294.221253,6350.041547,13445.52081,16104.73134,4663.746711
ENSMUSG00000028998,220.932958,3024.217248,1563.619279,10472.78926,8175.229334,21690.84561,47693.34525,1011.100686
ENSMUSG00000028999,339.8239509,3177.114559,4439.599471,7448.090818,7513.8504,15527.75057,45744.29748,2145.258939
ENSMUSG00000029001,574.3403275,2406.395023,17867.9222,10298.2214,18250.10912,26436.18535,62338.69687,3391.014445
ENSMUSG00000029003,301.1724667,4503.392449,48108.32387,4946.884797,6437.051845,14846.20917,54047.29519,2866.227689
ENSMUSG00000029004,579.6028659,2704.63351,4095.940575,10361.20087,14727.62693,40655.39817,180905.3312,1028.343822
ENSMUSG00000029005,302.203173,4578.306136,47807.99914,5061.25286,6202.856622,14578.36606,53476.79484,3038.437357
ENSMUSG00000029007,435.2594678,4152.165618,5861.459454,10742.60519,25685.60805,57905.51123,117116.2814,3298.935927
ENSMUSG00000029009,496.6366428,4241.919408,4695.104191,15202.90196,23539.76888,44737.51337,127445.1322,2975.202231
ENSMUSG00000029012,225.111566,2406.646882,2066.542334,21243.71017,8627.454305,22724.77696,78297.95845,2881.281465
ENSMUSG00000029014,458.0429887,4141.167048,4209.334239,23756.33545,19766.87414,29981.33603,105891.0494,3762.484697
ENSMUSG00000029015,246.5972364,5362.687071,8454.97397,2681.507509,8384.648884,8166.952803,11428.05277,1916.263372
ENSMUSG00000029016,501.7993859,4151.279677,4527.824585,14449.66941,23753.70509,44703.18929,126867.6021,2919.087815
ENSMUSG00000029017,354.9580348,3437.665332,2789.370352,13009.02088,22070.58846,29924.41791,44886.69816,2911.964102
ENSMUSG00000029019,176.1504606,6785.136799,8787.920123,3728.339888,11157.00987,8220.114273,15864.17005,3662.157108
ENSMUSG00000029020,389.0373593,5904.711885,5762.505935,12579.19687,7338.288616,12472.1009,56060.75529,1808.515089
ENSMUSG00000029022,223.1801433,13237.19572,4897.931207,16228.11563,12349.91126,23917.04376,68189.65346,9227.221682
ENSMUSG00000029026,555.3270215,1882.615847,74930.75973,3426.434211,8565.518736,21381.4621,44641.22926,1803.334668
ENSMUSG00000029027,530.6729785,2480.105978,4423.729191,9404.67613,6112.184711,12088.02603,92209.26995,1788.77274
ENSMUSG00000029028,497.2922211,2421.89016,4945.343392,16187.30621,13738.31343,21584.06758,68319.15475,2906.004505
ENSMUSG00000029029,543.0240532,3362.015732,65188.78854,7891.082952,10289.75222,23124.24628,46255.61649,2016.509511
ENSMUSG00000029030,582.506653,3156.058495,4379.558924,16959.27231,11205.61556,14231.97976,52714.09668,3055.068435
ENSMUSG00000029032,494.8039918,3186.009725,8313.620995,5976.501144,12191.76437,20201.28261,44727.71968,2903.753146
ENSMUSG00000029033,497.2026612,5069.05585,8540.742634,20738.21732,19994.29512,32855.58245,137880.3499,4444.577517
ENSMUSG00000029034,392.1637666,2665.51845,5793.878647,21425.16183,11826.12707,19346.56207,81116.94143,4382.259225
ENSMUSG00000029036,278.8357216,4452.798412,4939.88351,14769.33681,12880.55277,22362.85984,88847.38136,3153.30964
ENSMUSG00000029038,220.0296827,2239.636728,3691.396739,13277.66025,21592.42913,30306.78747,114950.7295,2830.411613
ENSMUSG00000029044,94.21801433,5724.011084,5954.385226,5477.033967,6789.225114,661.5391161,6757.633009,6295.675272
ENSMUSG00000029047,450.7047083,3949.125572,9957.241705,23626.07602,20428.70738,36848.07473,78599.47197,4902.937715
ENSMUSG00000029048,452.9795292,4540.418764,4444.775672,19141.01223,14410.94708,24631.80978,109126.7593,3509.102546
ENSMUSG00000029049,453.1832139,4470.119851,4465.296124,17468.72347,13465.89631,24012.61013,108165.3149,3408.577946
ENSMUSG00000029050,464.468782,5698.111556,23778.16047,15060.16462,20972.35476,40486.56622,122998.1807,2635.441147
ENSMUSG00000029052,199.5230297,3569.667477,4615.962529,9611.755435,12044.95624,16068.31515,71316.75486,2866.995423
ENSMUSG00000029053,447.301433,3452.573513,6406.472826,4567.574514,18546.91762,20674.23348,68117.05821,3983.628361
ENSMUSG00000029054,344.3996929,3678.736413,32981.06035,2390.263301,4912.519451,7968.077231,18762.27653,3488.504648
ENSMUSG00000029055,272.0296827,3944.145595,54729.98784,4260.630864,3490.428704,6214.152603,17547.63616,2815.075086
ENSMUSG00000029056,661.6658137,5343.890661,40258.37872,11438.61685,16061.61706,22111.96646,102825.284,5580.398098
ENSMUSG00000029059,267.3751279,4611.273312,10007.21904,7201.066004,8718.073012,25720.11206,48205.04269,4656.429848
ENSMUSG00000029060,457.2175026,5080.344179,3480.526888,12682.89838,15632.6865,30946.41505,79448.41598,3472.920767
ENSMUSG00000029061,352.5844422,4766.542692,16902.79906,25249.41912,23492.09311,50773.35548,72740.39881,4466.556636
ENSMUSG00000029062,352.3725691,2791.5748,2913.595609,21970.49378,11448.15947,20489.20023,108489.7253,1638.845609
ENSMUSG00000029063,335.7778915,4683.711456,4552.24292,21500.14388,20789.94458,17711.73598,65930.73713,3322.285684
