Gene,CFOS,CTCF,EGR1,NRF1,NRSF,POU2F2,SP1,SRF,STAT3,USF1,YY1
ENSG00000004776,15.8406349,13.91558051,0,6.943859479,0,20.85196144,3057.719648,18.59900213,0.646124547,0,2.049871036
ENSG00000238745,0,10.18031198,0,0.135279898,0,0,0,3.214172162,0,36.09007642,1.92E-14
ENSG00000256879,0,4.891695347,0,0,0,0,0,0,0,0,0
ENSG00000248243,0,80.64732396,0,0,0,0,1864.248248,9.031470687,0,3.031274842,1.48E-27
ENSG00000126070,0,3.407741922,220.5745515,4.235414982,0,528.742587,388.2464062,303.9589135,1.359255519,0,64.57371937
ENSG00000252528,0,1.273203042,0,0,0,0,0,0,0,0,0
ENSG00000132356,0,98.80881875,0,5.680843709,0,0,0,0,0,0,941.3440904
ENSG00000239597,0,5.489693719,0,1.050358763,0,0,12.69886716,2.39152551,0,0,5.03E-33
ENSG00000225302,0,13.11003356,0,8.511398444,0,0,75.90740733,0,1.840583467,0,0
ENSG00000126457,4.849566118,275.380554,39.43614133,15.40541966,0,407.6102606,2781.589015,386.8276183,2.774978951,109.7991499,5.721900406
ENSG00000235227,0,29.81295623,0,0,764.9539368,0,0,0,0,0,0
ENSG00000187474,0,7.725358323,0,0,0,0,22.53695452,0,0,0,2.45E-28
ENSG00000227139,0,40.6893887,0,0.013198253,0,0,1.087383919,2.307864006,0,0,9.62E-46
ENSG00000221331,0,6.95122241,0,0,0,0,0,0,7.577002314,0,1.09E-22
ENSG00000021776,0,63.692934,0,3.107540222,3.231515746,217.0456977,428.9382262,374.0440719,2.924724313,0,322.9389059
ENSG00000183423,0,0.774056781,0,0,0,0,0,0,0,0,0
ENSG00000206996,0,95.11648708,0,0,0,0,0,0,0,0,0.198975504
ENSG00000213478,0,0.269534964,0,0,0,0,0,0,0,0,0
ENSG00000248968,0,9.453741227,0,13.74935024,131.2960568,0,199.6600239,214.7179275,4.65130381,0,0.992709365
ENSG00000233158,0,0,0,0,89.90852664,0,50.28463542,0,0,0,0
ENSG00000184887,0,33.75462202,147.3110638,52.84718303,0,0,177.1742711,0,0,0,54.39376681
ENSG00000207692,0,2.950980939,0,0,0,0,0,0,0,0,0
ENSG00000244284,0,0.868534373,0,5.582962481,0,0,228.5781363,0,0,0,0
ENSG00000199626,0,13.83761546,0,0,0,0,0,0,0,0,0
ENSG00000213664,0,0.717040289,13.23258436,0.316418553,0,30.48112678,33.36146541,7.402307274,2.406961909,13.40113966,6.62E-21
ENSG00000111801,0,4.03657806,0,0,0,0,63.1916424,0,1.882089607,0,1.89E-28
ENSG00000256261,0,0.780116871,0,6.890384459,0,2.867767906,3.101289394,0,0.005921039,2.327827924,9.25E-45
ENSG00000211779,0,36.97657733,0,0,0,0,0,0,0,0,0
ENSG00000113758,0,36.84550381,0,0.387456517,0,6.46351624,48.58726729,22.40962457,0.007393665,0,9.89831945
ENSG00000238935,0,1.020935978,0,0,0,0,0,0,0,114.4783788,0
ENSG00000006712,4.963192425,225.2875377,52.37596529,10.32929811,0,341.6173875,3099.923828,140.3037781,8.832461401,5.504628503,578.9577242
ENSG00000240050,0,95.12399232,0,15.15918648,0,113.6535633,376.4411442,26.79173183,5.715622724,0,177.4332309
ENSG00000177807,0,27.52672807,0,2.065500125,0,0,4.470732987,0.522712641,0,0,3.85E-23
ENSG00000110693,0,4.836195933,0,2.200786155,0,196.5536802,168.0071194,0,1.605644767,0,101.8149949
ENSG00000221521,0.155415049,15.72626677,0,4.887229068,0,78.68343366,401.7435942,0,0,0,6.15E-05
ENSG00000196990,0,14.59269387,0,0,14.00697734,0,0,0.42749249,0.702346162,0,6.95E-45
ENSG00000102996,0,71.47556302,0,0.04217765,0,0,4.55128896,0,0,0,9.46E-07
ENSG00000215146,0,0,0,0.07093049,16.56899063,14.1532866,13.53190859,0,0.041455273,82.18214116,0
ENSG00000248492,0,21.24247693,0,0,451.6863727,119.3656299,309.8707612,0,17.48845825,0,0.000149383
ENSG00000149679,0,146.8331094,0,5.167046427,0,688.4467344,1678.313921,0,2.141565654,0,60.02525597
ENSG00000255340,0,0.081507399,0,0.257974785,0.637950535,0.992462396,0.614174258,0.586880736,0.027144602,0,5.19E-43
ENSG00000104967,0.195383828,0,0,0.129717778,51.76723346,53.1380034,38.23878371,0,0.066182087,8.773566613,4.74E-33
ENSG00000235343,0,0.617987827,0,0,0,0,0,0,0,0,0
ENSG00000125775,0,22.81173985,0,10.09472616,0,153.6806718,252.1966039,0,8.250564875,0,0.001284265
ENSG00000200066,0,0,0,0,0,37.74726568,296.3534277,242.3440916,0,1.266021701,1.50E-09
ENSG00000255014,0,0,0,2.025379693,0,0,0,0,0,0,0
ENSG00000236239,0,13.78446437,0,7.443946142,2.043487838,13.94759633,145.3338253,31.77468066,0,0,1.05E-36
ENSG00000244736,0,0,0,0,0,0,48.49349714,0,0,10.80254816,0
ENSG00000223617,0,3.389090994,0,0,0,0,0,0,0,0,0
ENSG00000202354,0,5.858877321,0,4.878070695,0,1373.083337,102.0713221,0,3.358845195,0,1.09E-34
ENSG00000105982,0,24.93649603,169.3812924,21.17058338,0,231.3974156,277.5160649,0,0,0,23.90693883
ENSG00000221083,0,0,0,0.133963695,0,0,0,0,4.642623308,0,1.05E-22
ENSG00000255524,0,1.540854278,0,0,0,350.5338391,1547.421577,0,0,3.476282128,0
ENSG00000200888,1.193659426,0.413480379,0,0.327334727,0,44.85954733,424.6522905,0,0.524377567,0,5.65E-15
ENSG00000145491,0,26.11874685,0,14.36765283,0,0,201.3814361,0,0,0,4.56E-18
ENSG00000199424,0,34.25813839,0,0,0,0,0,0,0,0,0
ENSG00000213538,0,18.09375686,0,0,0,0,0,0,0,0,0
ENSG00000237970,0,0,0,0,0,0,0,0,0,0,3.28E-24
ENSG00000224356,0,21.90991329,0,1.950892444,0,0,35.81377277,0,0,0,5.04E-13
ENSG00000255843,0,6.93294679,0,0,0,0.431017366,0,0,152.5680146,0,0
ENSG00000181619,0,28.04344319,0,8.587437439,564.8869947,0,6.316405556,0,0,0,26.92980955
ENSG00000006652,0,8.657189336,0,0.024367507,0,3.268555758,5.868787896,0,0,0,4.07E-46
ENSG00000200494,0,0.03937838,0,0,0,0,0,0,0,0,0
ENSG00000243195,0,0.46170653,0,0,0,0,0,0,0,0,0
ENSG00000112186,0,0.038840625,0,0,0,0,0,0,0,0,0
ENSG00000076662,0,13.59480449,42.84220601,13.71490832,0,43.62170504,633.018077,0.674490651,4.780497171,13.79641024,131.4747103
ENSG00000248208,0,18.04457721,0,0,0,0,0,0,0.032780811,0.919308866,0
ENSG00000237186,0,5.471921349,0,0.073434385,0,1.735069981,1.265460975,0,0.010461905,5.377128549,5.07E-43
ENSG00000231005,0,105.0894125,0,0.304434123,0,1.125092335,1.643575782,0,1.644389654,0,1.76E-37
ENSG00000253578,0,1.63773531,0,0,0,2.980193918,0,0,0,0,0
ENSG00000228600,0,6.749257027,0,0,0,0,32.84408624,2.687240308,1.865321406,4.185020951,0
ENSG00000256880,0,20.79198498,0,0,0,0,0,0,0,0,0
ENSG00000241057,0,38.58215133,0,0,0,13.01137169,114.2015156,1.927821833,0,0,0
ENSG00000237989,2.208958494,51.21165315,0,2.485546811,0,180.4965389,683.290116,0,10.8919663,23.78065279,9.66E-12
ENSG00000250565,7.969567449,365.7749312,0,12.5730207,0,318.0482944,776.495097,38.91646237,2.604852898,4.827374694,106.8042325
ENSG00000101019,0,0.636618649,0,20.8643601,0.279463794,209.2597599,169.9651399,112.4102581,2.548935917,0,2772.064833
ENSG00000207451,0,6.396905349,0,0,0,137.9393324,137.5509273,0,2.073152438,0,0
ENSG00000254632,0,0,0,0,0,0,0,0,1.206888542,0,0
ENSG00000257019,0,13.69225099,0,0,0,0,0,0,22.51558507,0,0
ENSG00000253478,0,100.5360643,0,73.0335445,0,0.563208693,1.816705474,130.3180668,0,0,84.72352318
ENSG00000253983,0,0.025127601,0,0,0,0,0,0,0,0,0
ENSG00000236199,0,0.496163084,0,4.456514929,0,0.578819567,32.77610698,62.807444,5.862116009,0,0.009748722
ENSG00000249357,0,0,0,0,0,0,1386.622634,0,0,0,0
ENSG00000223192,0,7.030776876,0,1.312079587,0,0,84.88622262,0.735013988,0,344.9328175,4.65E-10
ENSG00000176124,0,46.4057524,0,10.21885385,0,152.8780914,0,0,6.172404465,0,117.7848468
ENSG00000238153,0,18.26255981,0,0.016933038,0,0,7.413463526,0,2.963831876,113.165287,9.39E-19
ENSG00000223871,0,54.47204104,0,0,0,0,0,0,0,0,0
ENSG00000172746,0,17.51573456,0,0.594082521,0,0,18.89953375,0,0.074926398,0,0
ENSG00000198042,0,11.77758575,98.38790704,12.8369801,0,220.7347885,419.2975855,147.1106623,3.184090906,0,314.4279051
ENSG00000224138,0,55.229379,0,0,0,0,0,0,0,0,0.013129772
ENSG00000241187,0,3.243079981,1.84847184,0.716218159,0.592901661,0.72524697,3.687968764,0.796135214,0,1.091733096,4.84E-43
ENSG00000165168,0,0.483362194,0,0,0,0,0,27.99232493,2.410340455,0,0
ENSG00000216204,0,5.617065672,0,0.054290206,0,36.59689861,18.9038839,14.72204033,0.064690992,23.86732519,1.51E-47
ENSG00000173960,0,322.9895704,0,5.316671322,0,796.1370923,731.5136773,303.4623195,157.4241112,0,304.2115348
ENSG00000232780,0,0.612698397,0,0,0,0,0,0,0,0,0
ENSG00000243358,0,0.057956812,0,0.33437319,0,0,118.0313538,0,0,0,0
ENSG00000224916,0,35.86683345,0,0.199459033,0,143.335783,229.142181,10.57329467,0.167481285,0,0.122203533
ENSG00000227811,6.310860535,57.10631815,19.26694831,7.706849407,0,42.82144675,749.0449715,9.616858769,0.143776311,296.8522931,6.63E-12
ENSG00000051180,0,18.51462164,0,8.883826664,0,314.3169768,693.8453775,0,10.05842941,0,240.2848731
ENSG00000187701,0,0,0,1.618599989,0,121.2674608,594.2922558,0,4.43901855,0,0
ENSG00000113318,0,54.72864122,0,3.390935929,1727.5,543.3549199,2201.918303,121.0302736,0,0,168.7637457
ENSG00000106443,8.775602119,5.27993197,229.4947969,18.14852091,1652.028893,0,277.3503762,140.5150271,0,0,0
ENSG00000249155,0,1.153205086,0,1.256542991,0,0,31.27053918,0,0,0,2.12E-17
ENSG00000212290,0,10.43087347,11.64707176,0.894459538,0,12.17657803,27.29334858,13.28306923,0,0,4.98E-16
ENSG00000255352,0,0,0,0,0,1.070715753,6.802813736,0,0.025841579,0,0
ENSG00000206588,0,26.26448904,777.148223,0.60686448,821.3251493,3533.352827,3567.791316,0,0,0,2.31E-27
ENSG00000235190,0,0,0,0,0,0,0,4.137469167,0,0,0
ENSG00000250135,0,8.536437558,0,1.601278387,0,48.76365526,112.2336142,0,0.412031413,0,3.62E-14
ENSG00000177994,0,1.443871282,0,6.45773361,0,0,0,0,0,0,0
ENSG00000169989,0,53.79696995,0,2.178011522,0,95.9342359,399.7924131,0,0,0,0
ENSG00000234782,0,0,0,0,30.89251306,0,0,0,0,0,0
ENSG00000186111,0,226.6810443,0,4.904121313,0,8.03072467,429.2926364,0.301565481,0,0,83.96335025
ENSG00000255201,0,15.32732866,0,0.229168283,0,0,0,0,0,0,7.33E-18
ENSG00000253184,0,1.427945834,0,0,0,0,0,0,0,0,0
ENSG00000118680,0,34.75750373,0,14.68429041,8.634316246,348.9092481,961.4893701,145.0402674,17.03708046,72.3640821,319.8366806
ENSG00000235988,0,0.431575489,0,0,0,72.80387746,45.69678386,7.045944254,47.31378198,0,2.07E-27
ENSG00000165821,0,3.562401228,0,0.011655073,0,0,12.44043416,2.747119833,0,0,1.84E-34
ENSG00000253937,0,0.716813537,0,0,0,0,0,0,0,0,0
ENSG00000129455,0,1.770357107,0,0,0,0,0,0,0,0,8.95E-11
ENSG00000103222,0,16.36544366,0,3.107675552,0,27.34211978,0,0,2.331750673,0,0
ENSG00000228433,0,10.69400133,0,0.99467613,0,34.43220869,121.1094567,38.28053981,0.676399344,0,4.55E-13
ENSG00000256838,0,2.789429812,0,0,0,0,0,0,24.98834478,0,0
ENSG00000200754,0,1.322614396,0,0,0,0,0,0,0,0,0
ENSG00000231431,0,3.431455181,0,0,320.9329828,0,0,0,0,0,0
ENSG00000132698,0,95.23689502,0,1.582381936,0,0,195.3599954,0,0.9797251,0,6.97E-08
ENSG00000239947,0,1.672351622,0,0,0,0,0,0,0.111728235,0,0
ENSG00000006659,0,0.185406567,0,0.020663568,0,189.5507335,46.84132027,0,10.02684512,0,0.249892361
ENSG00000171446,0,8.136455366,0,0,2.138097335,0,0,0,0,0,0
ENSG00000122122,0,16.20738206,0,42.43290521,830.6627245,119.4820473,491.8410809,1.689879031,7.949389362,954.1196316,254.0552755
ENSG00000222099,0,0.064439549,0,0,0,0,0,0,0,0,0
ENSG00000005302,7.629545325,115.8045056,0,19.12269282,0,26.50039689,451.7075178,114.1521946,37.79544807,0,29.87595394
ENSG00000164306,0,82.51940051,0,11.51816555,0,222.6174712,399.2603602,214.3028059,3.656899242,71.69963372,98.36289588
ENSG00000144820,0,8.298967822,0,12.60558567,0,0,0,151.4700414,75.0540556,0,2.83E-31
ENSG00000230215,0,68.6484218,0,0,0,0,280.6645258,0,0,0,1.60E-06
ENSG00000223602,0,0,0,0,0,9.312189461,172.6540059,3.931630638,0,0.365057174,0
ENSG00000204172,0,0,49.62490355,0,0,0,322.1838977,0,0,0,0
ENSG00000150967,0,26.05642401,85.01514969,3.862240927,5.613577678,180.6284727,884.2746699,300.8120568,1.04149137,42.80959275,0.23285944
ENSG00000233145,0,1.346600747,0,0,0,0,0,0,0,0,0
ENSG00000168061,0,4.890708371,0,13.6723417,0,8.269070938,446.3971568,12.44066625,0.141217972,6.637896041,147.2756992
ENSG00000242134,0,8.133824081,0,289.5571024,0,0,0,0,0,0,0
ENSG00000223522,0,0.522585611,0,0,0,0,0,0,0,0,0
ENSG00000119326,0,0,0,3.041407281,0,0,0,0,0,0,378.8133361
ENSG00000180257,0,29.65402995,0,7.462872725,0,103.6737625,337.8133477,0,9.04357119,0,0
ENSG00000184344,0,1.198843526,0,0,0,0,0,0,0,0,0
ENSG00000090581,0,51.25013208,0,42.00751835,0,155.7056982,1053.259334,257.1826887,0,2667.943338,2620.596888
ENSG00000163923,0,3.68928629,0,0,0,0,0,0,0,0,0
ENSG00000134716,0,1.008518135,0,0,0,0,0,0,0,0,0
ENSG00000207399,0,4.478351134,0,0,0.551335866,0,0,0,0,0,0
ENSG00000226386,0,30.47551257,0,6.918798291,0,0,0,0,1.992968647,0,0
ENSG00000248721,0,23.36369336,0,0,0,0,26.89266581,0,0.130328076,0,8.50E-16
ENSG00000228486,0,114.6286969,2.936003204,10.74246254,0,158.5266707,2252.258874,0,5.684156412,0,125.6240209
ENSG00000162522,0,24.92160909,0,0.015956407,0,0,58.14109112,0,0,0,1.16E-49
ENSG00000183496,0,69.65879742,0,9.834144434,300.6437997,0,277.1327038,0,0,0,0
ENSG00000125734,9.303758484,205.3334232,0,15.74105504,0,0,3359.19446,327.8942612,7.80664917,28.46983525,204.2689768
ENSG00000233878,0,0.153363742,0,0,0,0,0,0,0,0,0
ENSG00000228115,0,1.818494791,0,1.101808796,0,0,4.659640393,0,0,0,0
ENSG00000240793,0,30.58785957,0.491894622,0.071676037,0,0,0,0,0,0,5.01E-32
ENSG00000227474,0,50.43853414,0,11.98385796,0,51.84808154,164.0575933,46.55131129,0,0,3.48E-06
ENSG00000254198,0,1.582970552,0,0.267276156,0,12.02781728,0,0,15.44245997,0,1.09E-23
ENSG00000252462,0,0,0,0,0,0,0,0,2.577518386,0,0.000348492
ENSG00000254417,0,2.356687262,0,0,0,0,0,0,0,0,0
ENSG00000236153,0,115.8533291,0,18.12446151,0,0,91.16047111,0,2.141232165,0,7.36E-05
ENSG00000186522,0,48.05025066,0,1.642969657,0,0,907.5715986,0,1.310066873,0,0.022495658
ENSG00000117036,0,50.12175403,99.18894359,3.16059814,0,0,131.0463148,0,1.989022828,0,2.20E-29
ENSG00000255251,0,0.314609078,0,0,0,0,0,0,0,0,0
ENSG00000231119,2.960983307,5.691764432,0,3.964831651,0,250.8277453,534.9234051,0,3.01928269,0,227.3143006
ENSG00000185722,0,26.02106332,0,2.226417226,0,191.857449,178.5206959,0,0,0,1663.513793
ENSG00000185989,0,9.759029194,1.18934267,14.58932175,0,6.5901573,198.7445376,0,4.78846833,0,100.1839642
ENSG00000199458,0,0.695946679,0,0.24015935,0,0,0,0,0,0,0
ENSG00000173612,0,0.546590467,0,0,0,0,0,0,0,0,0
ENSG00000177511,0,0,0,0,2347.345308,0,0,0,0,0,0
ENSG00000116133,6.669100235,0,0,3.370872676,0,0,869.375136,0,2.976361346,0,127.4709687
ENSG00000241547,0,22.89848621,115.9358341,2.681307691,0,124.6518045,502.7505673,254.2079815,2.226155641,168.3404464,0.009572803
ENSG00000140600,0,27.62913535,0,0,0,220.8189052,0,1.307933459,0,0,3.93E-13
ENSG00000234123,0,0.336236402,0,0,18.71185706,0,0,0,0,0,0
ENSG00000247683,0,36.79255659,0,0,0,135.1602642,529.5521865,0,0.484336558,426.6343962,249.9462581
ENSG00000228348,0,2.872245621,0,0,0,0,0,0,0,0,0
ENSG00000250338,0,0.810193836,0,0,0,0,0.746680539,1.249726777,0,0.444223624,0
ENSG00000233934,0,19.11827823,0,0,0,0,0,0,0,0,6.99E-21
ENSG00000248079,0,6.808882337,0,6.527377915,0,333.4529454,278.2543436,0,3.575290439,0,160.82238
ENSG00000239279,0,0.222325109,0,0,0,0,0,0,0,0,0
ENSG00000112039,0,59.72553767,0,5.307472855,11.00804615,23.49302816,353.6699531,147.7472847,4.004772267,6.794099911,170.6982307
ENSG00000229789,0,45.24378593,0,0,318.4706169,1517.968082,3860.818248,149.5882225,353.0183135,0,242.8312008
ENSG00000237535,0,17.86949012,43.41107557,0,34.45805879,179.4856194,772.5486649,3.13618402,0,0,2.77E-30
ENSG00000223718,0,43.03560665,0,3.251663163,0,134.7878001,284.3851263,154.2559572,0,0,0.021186039
ENSG00000158815,0,42.97455491,0,111.9506017,0,0,145.1931752,0,0,5.722956964,4.55E-41
ENSG00000183862,0,6.317927388,0,0,0,0,0,0,0,0,0
ENSG00000240955,0,0,0,0,0,0,88.63970732,0,0,0,1.31E-26
ENSG00000222152,2.523221954,3.984172193,0.923080951,196.5833222,0.598462896,1.422538141,1651.24255,3.110649917,0.925308957,516.475894,5.81E-05
ENSG00000237773,0,109.0139829,0,28.75170792,0,0,0,0,9.017641807,93.70542032,126.5700694
ENSG00000146001,0,7.959095317,0,0,0,0,0,0,0,0,0
ENSG00000235703,0,57.05819434,1762.094599,10.74827584,0,0,1724.496061,0,0.111063295,0,0
ENSG00000178243,0,62.83240483,0,0,13.35782328,0,0,0,0,0,0
ENSG00000117242,1.010159196,19.3216515,0,2.211679926,0,0,231.1302072,37.50985263,0,4.658188783,8.66E-21
ENSG00000122043,0,11.78572197,0,0,0,0,193.2572943,0,0,15.59508742,0
ENSG00000201518,0,1.488699183,0,0,0,0,0,0,0,0,0
ENSG00000246151,0,87.8813329,953.3975456,5.67338827,0,0,425.8518891,0,0,911.3056876,2.64E-05
ENSG00000250908,0,2.079693156,0,0.883862625,0,0,0,0,0.274122393,0,0
ENSG00000222236,0,2.077100169,0,0,0,0,0,0,0,0,0
ENSG00000160124,0,47.05113531,151.1289825,6.217085005,0,131.2059843,364.2749447,0,0.102773425,0,3011.24101
ENSG00000187045,0,5.327294984,0,0.249039131,0,18.7934807,21.10643437,31.03171186,0,0,1.07E-20
ENSG00000123999,0,12.78102431,0,0.030111945,21.71234177,1.265296498,28.96429476,1.716391493,0.031231909,0,6.05E-48
ENSG00000171051,0,0.91427176,0,0,0,0,0,0,0,0,5.13E-44
ENSG00000118418,7.967521541,11.71261486,0,9.605956237,0,0,1254.017576,82.94187336,0.210381499,0,142.3601608
ENSG00000151005,0,2.892041,0,0.066757297,1.226110077,4.324394093,4.63475539,2.263926206,0.021033087,2.140742299,5.80E-39
ENSG00000226711,0,44.46490952,0,18.12698854,0,0,450.6025257,0,0,0,165.5924473
ENSG00000207231,0,13.76818768,0,1.100624958,43.07975748,23.72993495,117.3974227,0,0.906640736,0,2.89E-14
ENSG00000215022,0,58.58921943,33.84609924,0.415657055,0,45.44572687,34.26920189,2.50101191,1.293104325,36.95336866,4.30E-17
ENSG00000108442,0,2.077494184,0,0.019079746,0,0,5.951732244,0,0,0,0
ENSG00000234042,0,0,0,0,0,0,567.1568556,0,0,0,0
ENSG00000137309,0,193.784645,12.41620719,6.936539456,0,1449.506928,1151.680769,0,0,0,161.4423148
ENSG00000229009,0,0.087487755,0,0,0,0,0,0,0,0,0
ENSG00000221931,0,3.329978275,12.62795348,0.613981304,0,0,20.65654578,26.04187928,1.4748032,64.32199395,2.39E-19
ENSG00000162747,0,4.237600657,0,0,0.868383578,52.2805993,218.1047401,0,0,0,4.82E-16
ENSG00000103647,0,13.43585501,0,0.160275854,0,0,0,0,0,0,0
ENSG00000255144,0,36.58697311,0,3.079715245,101.1108651,172.7672639,445.6872438,126.512043,3.481565219,108.650496,70.28969256
ENSG00000229877,0,9.97450645,0,0,0,0,0,0,0,0,0
ENSG00000225968,0,2.532341903,0,0,57.05917949,0,0,0,0,0,0
ENSG00000255334,0,8.067859547,0,1.967538783,0,35.43760826,27.44483644,0,3.139563707,0,9.53E-16
ENSG00000228492,0,0.035194397,0,0,0,0,0,0,0,0,0
ENSG00000111912,0,109.8682291,0,0.833222386,0,4.283786565,239.1893568,8.495769713,1.369530496,0,351.7180414
ENSG00000236501,0,199.0081356,0,2.549177349,0,0,158.4940264,0,5.677294569,0,70.12077994
ENSG00000123268,0,45.66517552,483.3720841,8.281403687,0,216.2514793,363.1633702,0,4.103089749,1212.758109,2055.012486
ENSG00000233607,0,4.580568693,0,0,0,0,0,0,0,0,0
ENSG00000230326,0,21.33749344,0,0,0,0,0,0,0.674757306,0,0
ENSG00000249806,0,24.31275921,0,0,0,0,0,0,9.92316643,0,0
ENSG00000204904,0,29.47331503,0,5.352953156,185.0200181,0,0,0,3.19244291,0,0
ENSG00000238774,4.061556029,31.06745515,0,2.6234491,0,16.98738105,915.969222,93.72595801,0.986427514,20.50752353,0.004904942
ENSG00000251468,0,0.677999245,0,0,0,0,0,0,0,0,0
ENSG00000226636,0,0.428006616,0,0.380819637,0,0,25.31589636,0,0,0,0
ENSG00000235969,0,0,0,0,1.013454195,0,125.1303903,0,0,0,0
ENSG00000047230,0,13.1158864,0,0.689466436,0,54.84591056,189.6273186,33.78101122,0,0,12.82854021
ENSG00000186458,0,52.48805234,0,0,0,0,18.4197757,86.87205702,0,0,1.67E-14
ENSG00000252179,0,13.26447945,0,0,0,0,0,0,0,0,0
ENSG00000228685,0,113.608273,5.284797606,3.084842037,0,0,0,0,0,0,0.193243131
ENSG00000212126,0,0.162016527,0,0,0,0,0,0,0,0,0
ENSG00000207568,0,6.121092128,0,0.063013911,19.95534946,0,0,0,0,0,6.05E-38
ENSG00000227172,0,12.50496022,0,3.377485552,177.447388,0,0,0,6.211765655,0,153.0310844
ENSG00000228032,0,0.375418601,0,0,0,0,0,0,0,0,0
ENSG00000163946,0,36.69873459,0,11.85623208,0,338.8857337,524.9268249,0,2.139035038,0,1521.051864
ENSG00000225865,0,0,0,0,0,0,0,0,4.273055971,0,0.082160625
ENSG00000244510,0,11.33012269,0,6.39565162,0,66.36109645,421.6845027,71.08490905,0,41.77739373,0.000659853
ENSG00000248215,0,0,0,0.458675278,0,0,22.91492543,18.65012509,0.321608683,26.41647408,0
ENSG00000248956,0,56.99823454,0,0,0,0,0,0,0,0,0
ENSG00000186399,0,0,0,0,0,0,353.0518389,0,0,48.10494842,0
ENSG00000242900,0,1.037027887,0,0,0,0.91043046,98.16010264,0,0,0,1.02E-33
ENSG00000112245,0,12.53660066,0,0,0,0,138.8414762,351.4908443,1.610352982,0,1.07E-27
ENSG00000218125,0,0.47358227,0,0,0,0,0,0,0,0,0
ENSG00000250483,0,10.60193924,0,0,0,0,0,0,0,0,0
ENSG00000077274,0,0.228191291,0,0,0,0,0,0,0,0,0
ENSG00000198522,0,37.60385144,0,0,0,210.5024565,318.2983691,0,2.210272877,0,100.1690462
ENSG00000123870,0,18.8082547,0,1.081233908,0,1.340737504,52.0436161,42.72364866,0.064332302,0,0
ENSG00000223027,0,1.986837597,0,0,0,0,0,0,0.517397547,0,0
ENSG00000203615,0,60.60825415,0,0.155879623,0,6.720902628,9.92716492,0,0,0,1.410968729
ENSG00000231969,0,302.7657236,0,10.37433489,0,0,150.6944742,768.6212524,2.969016331,0,607.9934477
ENSG00000224950,0,86.66380435,0,1.744139456,0,0,124.4477021,40.12733214,5.459849543,31.64621148,100.545223
ENSG00000254605,0,0.018507224,0,0.190613177,0,0,0,0,0,0,0
ENSG00000165626,0,22.56523055,0,0,0,0,0,0,0,0,4.58E-13
ENSG00000229689,0,31.59577065,0,4.140409134,0,0,27.68749155,0,0.820446272,0,1.427992371
ENSG00000223572,0,0,0,0,3470.780793,57.63999305,1593.863317,0,0,107.4853592,0
ENSG00000202184,0,0,0,0,0,0,0,0,0,0,1.46E-43
ENSG00000225668,0,0,0,10.05584839,116.064114,201.8692923,1635.492501,0,0,0,0
ENSG00000161970,0,211.7011868,0,3.420176912,216.8721375,405.9290117,1383.143879,308.2010735,29.16239405,0,842.2507498
ENSG00000228418,0,0.755592194,0,0,0,0,1.286245332,0,0,0,0
ENSG00000109436,0,26.09753171,0,0.731849318,0,0,1.123919877,0,2.320944364,0,0
ENSG00000249944,0,6.273142323,0,0,0,0,0,0.470521482,24.4121477,0,1.15E-22
ENSG00000122986,0,48.1646603,0,10.56393406,0,36.54913412,274.9014697,116.2523379,0.315510988,15.19689396,3.23E-13
ENSG00000212520,0,2.947272579,0,1.525409049,5.9451928,0,0,0,0,0,0
ENSG00000196440,1.442766796,32.12564299,0,0.032604841,0.455446531,15.39968547,88.0816957,0,1.89837521,163.0626316,723.7366264
ENSG00000249129,0,0.963145579,0,0,0,2.808347373,99.94411478,0,0,0,0
ENSG00000250643,0,0.541950274,0,0,62.04670876,0,0,0,0,0,0
ENSG00000100353,0,25.25251835,151.9849375,10.97479065,159.5477312,276.7218018,487.9006695,308.6622657,2.776895717,38.09021368,371.9169603
ENSG00000185002,0,8.225066581,0,0,0,0,0,0,0,0,0
ENSG00000248296,0,1.733870171,0,3.578655055,358.7266148,0,0,0,0,0,0
ENSG00000241865,0,72.02902298,108.7687604,2.05874342,5.699884726,96.93348605,844.0352338,61.5369196,0,0,0.000922367
ENSG00000198301,0,119.0462375,0,0,0,0,250.4914379,108.1703033,0,0,72.50014822
ENSG00000241156,0,1.714035962,0,0,879.1439423,0,0,0,0,0,0
ENSG00000228125,0,0.75536539,0,0,0,0,0,0,0,0,0
ENSG00000229064,0,6.095289109,0,8.47149561,0,0.528226614,74.35939796,0,0,1.297176308,0
